['Badly Drawn Boy - Everybodys Stalking'],https://www.youtube.com/watch?v=hLnqewOIulE
['Badly Drawn Boy - Once Around The Block'],https://www.youtube.com/watch?v=RPVAipmV7jY
['Basement Jaxx - Cish Cash'],https://www.youtube.com/watch?v=e4UCFiXuGlo
['Basement Jaxx - Wheres Your Head At'],https://www.youtube.com/watch?v=5rAOyh7YmEc
['Bass-o-Matic - Fascinating Rhythm'],https://www.youtube.com/watch?v=N-7hfIiKdZU
['Beastie Boys - Body Movin - 2009 Digital Remaster;'],https://www.youtube.com/watch?v=uvRBUw_Ls2o
['Beastie Boys - Girls'],https://www.youtube.com/watch?v=0e8j3-TuzCs
['Beastie Boys - Intergalactic - Digitally Remastered 2005'],https://www.youtube.com/watch?v=qORYO0atB6g
['Beastie Boys - No Sleep Till Brooklyn'],https://www.youtube.com/watch?v=07Y0cy-nvAg
['Beck - Deadweight'],https://www.youtube.com/watch?v=vptfm9D6owo
['Bee Gees - Night Fever - 2007 Remastered Version Saturday Night Fever'],https://www.youtube.com/watch?v=8dytOXHjy_s
['Bee Gees - Stayin Alive - 2007 Remastered Version Saturday Night Fever'],https://www.youtube.com/watch?v=YxvBPH4sArQ
['Bell X1 - The Great Defector'],https://www.youtube.com/watch?v=GbIxBa2UQqI
['Bentley Rhythm Ace - Bentleys Gonna Sort You Out'],https://www.youtube.com/watch?v=UMBg6xQKOms
['Bentley Rhythm Ace - Return Of The Hardcore Jumble Carbootechnodisco Roadshow'],https://www.youtube.com/watch?v=HfGDkeneGTo
['Bikini Machine - Le responsable'],https://www.youtube.com/watch?v=pMtuXPAm9zs
['Billy Bragg - Sexuality'],https://www.youtube.com/watch?v=liNnCKPeEv0
['Billy Squier - The Big Beat'],https://www.youtube.com/watch?v=4mVSPXVaEVE
['Bingo Players - Lamour'],https://www.youtube.com/watch?v=zdpyTH3PgHM
['Bizarre Inc - Playing With Knives [Quadrant Mix}'],https://www.youtube.com/watch?v=oZdQkVfvtMM
['Black Grape - In The Name Of The Father'],https://www.youtube.com/watch?v=-_5a5FBszNw
['Black Grape - Kellys Heroes'],https://www.youtube.com/watch?v=yHvcSjGpIuY
['Black Grape - Reverend Black Grape'],https://www.youtube.com/watch?v=ik9HDX8hJV0
['Black Rebel Motorcycle Club - Spread Your Love'],https://www.youtube.com/watch?v=9gpbjprHivM
['Black Sun Empire - Arrakis - Noisia Remix'],https://www.youtube.com/watch?v=x7mADamRuRI
['Bloc Party - Banquet'],https://www.youtube.com/watch?v=vdkmhquF60o
['Blue Swede - Hooked on a Feeling'],https://www.youtube.com/watch?v=NrI-UBIB8Jk
['Blue \xc3\x96yster Cult - (Dont Fear) The Reaper'],https://www.youtube.com/watch?v=ClQcUyhoxTg
['Bluejuice - Vitriol'],https://www.youtube.com/watch?v=ldBhDmvWFXE
['Bob Marley & The Wailers - Buffalo Soldier'],https://www.youtube.com/watch?v=uMUQMSXLlHM
['Bomb The Bass - Megablast - Hip Hop On Precinct 13 [7" Mix]'],https://www.youtube.com/watch?v=bWbJeUEKzc8
['Bonobo - Cirrus'],https://www.youtube.com/watch?v=WF34N4gJAKE
['Booka Shade - in white rooms'],https://www.youtube.com/watch?v=t4HfbN75lFs
['Booker T. & the M.G.s - Green Onions (45 version)'],https://www.youtube.com/watch?v=_bpS-cOBK6Q
['Brainbug - Nightmare - Sinister Strings Radio Edit'],https://www.youtube.com/watch?v=rSkdASXSusg
['Bran Van 3000 - Astounded'],https://www.youtube.com/watch?v=QUNWhKq80_s
['Brian Eno - Deep Blue Day - 2005 Digital Remaster'],https://www.youtube.com/watch?v=xkj3HO6t8O4
['Bruce Springsteen - Waitin on a Sunny Day - The Song'],https://www.youtube.com/watch?v=OAxm_GSM7L4
['Busta Rhymes  Busta Rhymes for Flipmode Entertainment - Turn It Up / Fire It Up - Remix'],https://www.youtube.com/watch?v=ekSh0lDCAEc
['Butthole Surfers - Sweat Loaf'],https://www.youtube.com/watch?v=JYGoougMHSQ
['CHVRCHES - The Mother We Share'],https://www.youtube.com/watch?v=_mTRvJ9fugM
['CJ Bolland - It Aint Gonna Be Me'],https://www.youtube.com/watch?v=TqSauTPYF-0
['CJ Bolland - Sugar Is Sweeter - Armands Drum n Bass Mix Edit'],https://www.youtube.com/watch?v=jhhk7WxE1Ps
['CSS - Lets Make Love And Listen To Death From Above'],https://www.youtube.com/watch?v=7agPOt1XZz8
['Calvin Harris - Feel So Close - Radio Edit'],https://www.youtube.com/watch?v=R8egmh5dWzo
['Calvin Harris - Summer'],https://www.youtube.com/watch?v=ebXbLfLACGM
['Captain & Tennille - Do That To Me One More Time'],https://www.youtube.com/watch?v=ry4ngf766N0
['Carte Blanche - Gare Du Nord'],https://www.youtube.com/watch?v=PVv_pVsTXyQ
['Chad Jackson - Hear The Drummer Get Wicked - Radio Edit'],https://www.youtube.com/watch?v=zAeH6o7R1Mg
['Chaka Khan  Lew Hahn - I Was Made To Love Him'],https://www.youtube.com/watch?v=5kVcxqgs3EE&list=PLEUDfLJeCHD_sb2PRWUQGbCeMuV9QEIuR
['Charles Bradley - Aint It a Sin'],https://www.youtube.com/watch?v=UD1eaRDY-q4
['Charles Wright & The Watts 103rd Street Rhythm Band - Express Yourself (Remastered Version)'],https://www.youtube.com/watch?v=-Bv4eRhKNMc
['Cheat Codes  Kris Kross Amsterdam - Sex'],https://www.youtube.com/watch?v=OORoOGY8D2M
['Chicken Lips - D.R.O.M.P - Special 12" Mix'],https://www.youtube.com/watch?v=xaVkN1GCGeo
['Chicks On Speed - We Dont Play Guitars'],https://www.youtube.com/watch?v=gZMwkDTONpM
['Chipzel - Sonnet'],https://www.youtube.com/watch?v=FR7MMf4A5Ic
['Chuckie - Who Is Ready to Jump - Original Club Mix'],https://www.youtube.com/watch?v=Zxm2nq9CoD4
['Clinic - The Second Line'],https://www.youtube.com/watch?v=2ppcLkALYas
['Clyde McPhatter  The Drifters - Money Honey'],https://www.youtube.com/watch?v=N8oNHMNCSjQ
['Coldcut - Timber'],https://www.youtube.com/watch?v=5-wl7Xk5FoY
['Coldcut  Roots Manuva - True Skool'],https://www.youtube.com/watch?v=g_R63UMQN08
['Console - 14  Zero  Zero - Single Version'],https://www.youtube.com/watch?v=JyOP1gZGdig
['Cornershop - Brimful Of Asha - The Norman Cook Remix (Single Version)'],https://www.youtube.com/watch?v=8BrH3m6AKgk
['Cornershop - Lessons Learned From Rocky I To Rocky Iii'],https://www.youtube.com/watch?v=ds1bS_Wwphc
['Creedence Clearwater Revival - Fortunate Son'],https://www.youtube.com/watch?v=ec0XKhAHR5I
['DJ Format - Ill Culinary Behaviour'],https://www.youtube.com/watch?v=8Ey7sm7EQMo
['DJ Mehdi - Signatune - Thomas Bangalter Edit'],https://www.youtube.com/watch?v=OHnerq06jQU
['DJ Shadow - Building Steam With A Grain Of Salt'],https://www.youtube.com/watch?v=dcxsheROd3E
['DJ Shadow - The Number Song'],https://www.youtube.com/watch?v=FXl6D4oYIeg
['Daft Punk - Aerodynamic'],https://www.youtube.com/watch?v=L93-7vRfxNs
['Daft Punk - Aerodynamite'],https://www.youtube.com/watch?v=tcrffNt4NME
['Daft Punk - Derezzed'],https://www.youtube.com/watch?v=F4eccPBFEjE
['Daft Punk - Human After All/Together/One More Time/Music Sounds Better With You'],https://www.youtube.com/watch?v=uOdm7-YMoUU
['Daft Punk - One More Time'],https://www.youtube.com/watch?v=FGBhQbmPwH8
['Daft Punk - Technologic'],https://www.youtube.com/watch?v=YtdWHFwmd2o
['Dan Le Sac vs Scroobius Pip - Letter From God To Man'],https://www.youtube.com/watch?v=7KnGNOiFll4
['Dan Le Sac vs Scroobius Pip - Thou Shalt Always Kill - Sunday Best Cosmic Dub'],https://www.youtube.com/watch?v=3qHMGyo4PV4
['Dan Le Sac  Scroobius Pip - Get Better'],https://www.youtube.com/watch?v=yEitrZU-nCw
['Dan Le Sac  Scroobius Pip - Sick Tonight'],https://www.youtube.com/watch?v=QwjzJKCZWYc
['Daniel Avery - Drone Logic'],https://www.youtube.com/watch?v=eS0CO-yPmO4
['David Bowie - Im Afraid Of Americans - Nine Inch Nails V1 Mix'],https://www.youtube.com/watch?v=CnL0VwXPhsk
['David Bowie - Life On Mars? - 2015 Remastered Version'],https://www.youtube.com/watch?v=Q-ePyTbjUys
['David Bowie - Moonage Daydream - 2012 Remastered Version'],https://www.youtube.com/watch?v=7vMruNfqGLo
['David Bowie - Suffragette City - 2012 Remastered Version'],https://www.youtube.com/watch?v=RFuli-0cqsY
['David Bowie  Ken Scott - Queen Bitch - 1999 Remastered Version'],https://www.youtube.com/watch?v=Q-ePyTbjUys&list=PL2ZH2f2l8IkwODvdH0ASziRLX7WdnP_Ur
['David Holmes - Rodney Yates'],https://www.youtube.com/watch?v=5X9VzrCxO_g
['David Holmes presents The Free Association - Sugarman'],https://www.youtube.com/watch?v=nyX0W7cupQ8
['DeLacy - Hideaway - Deep Dish Remix'],https://www.youtube.com/watch?v=C1sLhOcP8g4
['Death In Vegas - Aisha'],https://www.youtube.com/watch?v=ExLqMBLyWd8
['Death In Vegas - Dirt'],https://www.youtube.com/watch?v=apZXyd4Hbw0
['Deee-Lite - Good Beat'],https://www.youtube.com/watch?v=GrN-nwKJYRM
['Deee-Lite - Groove Is In The Heart'],https://www.youtube.com/watch?v=etviGf1uWlg
['Deep Dish - Flashdance'],https://www.youtube.com/watch?v=JwCxL4AFqkc
['Definition Of Sound - Wear Your Love Like Heaven'],https://www.youtube.com/watch?v=JzKuEefxjaA
['Del The Funky Homosapien - If You Must'],https://www.youtube.com/watch?v=o0xDGXotGIE
['Dexys Midnight Runners - Come On Eileen - Album Edit'],https://www.youtube.com/watch?v=qAvfjqzwsW0
['Diana Ross - Aint No Mountain High Enough'],https://www.youtube.com/watch?v=5_pmKPWLBrE
['Digitalism - Magnets'],https://www.youtube.com/watch?v=TDul9T8ltfA
['Dillinja - Twist Em Out (original)'],https://www.youtube.com/watch?v=1GU9p35eNH4
['Diplo - Big Lost'],https://www.youtube.com/watch?v=t16mLa19yWs
['Disney Characters - This Is Halloween'],https://www.youtube.com/watch?v=5wXnUE91as8
['Dj Mujava - Township Funk'],https://www.youtube.com/watch?v=xpPeAafarOM
['Django Django - Lifes a Beach'],https://www.youtube.com/watch?v=dUCXZV96l9A
['Dreadzone - Captain Dread'],https://www.youtube.com/watch?v=oWKTNDD-4vw
['Dream Warriors - My Definition Of A Boombastic Jazz Style - Radio Mix'],https://www.youtube.com/watch?v=LoE5yHMrP0A
['Drumattic Twins - Feelin Kinda Strange'],https://www.youtube.com/watch?v=7hqLZ3UXbJE
['Duran Duran  David Kershenbaum - Rio - 2009 Remastered Version'],https://www.youtube.com/watch?v=iwzRP0XU5YA
['Eagles - Journey Of The Sorcerer'],https://www.youtube.com/watch?v=7rOMGIbY-9s
['Easy Star All-Stars  Toots & The Maytals - Let Down'],https://www.youtube.com/watch?v=ChHRkfo2Gss
['Eddie Vedder - Hard Sun'],https://www.youtube.com/watch?v=T_K__3OKkFg
['Edwyn Collins - A Girl Like You'],https://www.youtube.com/watch?v=iYFz4pKclyA
['Elastica - Connection'],https://www.youtube.com/watch?v=ilKcXIFi-Rc
['Electric Youth - Another Story'],https://www.youtube.com/watch?v=ZsPguLQLY38
['Electric Youth - Before Life'],https://www.youtube.com/watch?v=HmBE9EiiV5c
['Electric Youth - Final Girl - Bonus Track'],https://www.youtube.com/watch?v=wQgUlPLzCjY
['Electric Youth - Get Along - Bonus Track'],https://www.youtube.com/watch?v=CfLZlvL83GM
['Electric Youth - If All She Has Is You'],https://www.youtube.com/watch?v=H2Zisdjj9vc
['Electric Youth - Innocence'],https://www.youtube.com/watch?v=kOWM9ao38lM
['Electric Youth - Modern Fears - Bonus Track'],https://www.youtube.com/watch?v=OOymtOuBzDw
['Electric Youth - Outro'],https://www.youtube.com/watch?v=xvl0gM-xHDw
['Electric Youth - Runaway'],https://www.youtube.com/watch?v=dXCa-Ae-ahM
['Electric Youth - Shes Sleeping Interlude'],https://www.youtube.com/watch?v=2kkZTmNTx64
['Electric Youth - The Best Thing'],https://www.youtube.com/watch?v=XfoLqZ-gtwU
['Electric Youth - Tomorrow'],https://www.youtube.com/watch?v=2Sb-mdDl9z8
['Electric Youth - WeAreTheYouth'],https://www.youtube.com/watch?v=frW3in1OWxc
['Electric Youth  College - A Real Hero'],https://www.youtube.com/watch?v=-DSVDcw6iW8
['Electric Youth  ROOM8 - Without You'],https://www.youtube.com/watch?v=NOf8WvVFzH8
['Elliott Smith - Waltz #2 (XO)'],https://www.youtube.com/watch?v=WL1ly1GMwwc
['Elvis Costello & The Attractions - Pump It Up'],https://www.youtube.com/watch?v=3Y71iDvCYXA
['Faith No More - Midlife Crisis'],https://www.youtube.com/watch?v=U8b88US-6ts
['Faith No More - Surprise! Youre Dead!'],https://www.youtube.com/watch?v=NCdUfAE5Rz8
['Faithless - Mass Destruction - Single Version'],https://www.youtube.com/watch?v=uzgBD2wysuI
['2Symmetry - Lollipop - New Thomas Remix'],https://www.youtube.com/watch?v=OafGMTY_HvA
['4hero  Carina Andersson - Les Fleur'],https://www.youtube.com/watch?v=6vF9M2NrPTw
['808 State - Pacific (707)'],https://www.youtube.com/watch?v=ubMqFY2Cc4U
['808 State - Pacific 202'],https://www.youtube.com/watch?v=QkOAiyLHXM8
['A3 - Aint Goin To Goa'],https://www.youtube.com/watch?v=0hhzAgAzSr4
['ATICA - Go Back'],https://www.youtube.com/watch?v=erJIS4_lJRQ
['Air - Alpha Beta Gaga'],https://www.youtube.com/watch?v=DQW3R5Zcagc
['Air - Kelly Watch The Stars'],https://www.youtube.com/watch?v=Rui0hzN-EFE
['Air  The Moog Cookbook - Kelly Watch the Stars - Moog Cookbook Remix'],https://www.youtube.com/watch?v=zZnXCX1Qx2Y
['Al Green - Lets Stay Together'],https://www.youtube.com/watch?v=COiIC3A0ROM
['Allen Toussaint - Country John (Remastered LP Version)'],https://www.youtube.com/watch?v=FgZSdelfH5A
['Alloy Mental - All Weathers'],https://www.youtube.com/watch?v=8LLLV3dr4tc&list=PL4aYF80Uty-t5ghzBwN9w3dx468lMIufM
['Alloy Mental - Alloy Mental'],https://www.youtube.com/watch?v=8LLLV3dr4tc
['Alloy Mental - Fortunate One'],https://www.youtube.com/watch?v=8LLLV3dr4tc&list=PL4aYF80Uty-ueG2W4-xWh6tUZa5UwLLd1
['Alloy Mental - God Is Green'],https://www.youtube.com/watch?v=RHtuqoEkR2I
['Alloy Mental - Gotta Love'],https://www.youtube.com/watch?v=m2HsoNayT7g
['Alloy Mental - I Am'],https://www.youtube.com/watch?v=zQwtyW__igM
['Alloy Mental - Light'],https://www.youtube.com/watch?v=8LLLV3dr4tc
['Alloy Mental - People Are Strange'],https://www.youtube.com/watch?v=8LLLV3dr4tc&list=PL4aYF80Uty-ueG2W4-xWh6tUZa5UwLLd1
['Alloy Mental - Seconds'],https://www.youtube.com/watch?v=iB9L3bH6R10
['Alloy Mental - So Silent'],https://www.youtube.com/channel/UCYck30KJC23XdrBf1ZR4CmA
['Alloy Mental - Stick It in Your Neck'],https://www.youtube.com/watch?v=8LLLV3dr4tc&list=PL4aYF80Uty-ueG2W4-xWh6tUZa5UwLLd1
['Alloy Mental - We Have Control'],https://www.youtube.com/watch?v=43e-hi_OOeg
['Alphabeat - Fascination'],https://www.youtube.com/watch?v=t3RjCiq1ICY
['Alter Ego - Rocker'],https://www.youtube.com/watch?v=GjPpoq1BUw8
['Altern 8 - Infiltrate 202 - 12 Inch Mix'],https://www.youtube.com/watch?v=pko2XNsk3Sw
['Amon Tobin - 4 Ton Mantis - Radio edit'],https://www.youtube.com/watch?v=vaFEmMUz12I
['Anamanaguchi - Jetpack Blues  Sunset Hues'],https://www.youtube.com/watch?v=N7bIMrNjMk8
['Ananda Shankar - Dancing Drums'],https://www.youtube.com/watch?v=TFpfXGifKKg
['Anthrax - Bring The Noise'],https://www.youtube.com/watch?v=kl1hgXfX5-U
['Aphex Twin - Windowlicker - EP Version'],https://www.youtube.com/watch?v=RgWECqUpUpY&list=PLdgAW9D4gABYtvfLFgD7Ksw7ITJ7tlcdg
['Aphrodite - Stalker'],https://www.youtube.com/watch?v=ShH_9FoSO0k
['Armand Van Helden  Roland Clark - Flowerz (feat. Roland Clark)'],https://www.youtube.com/watch?v=Q_LkjSnXGcs
['Arthur Brown - Fire'],https://www.youtube.com/watch?v=en1uwIzI3SE
['Ash - Girl From Mars'],https://www.youtube.com/watch?v=FkSl9GGOFHM
['Asian Dub Foundation - Return Of Django'],https://www.youtube.com/watch?v=JvFgaBr6Dj8
['Atom Truck - Flight of the Atom - Instrumental'],https://www.youtube.com/channel/UCvrz7_duhMKnPA5dwUJAriA
['BT - Never Gonna Come Back Down'],https://www.youtube.com/watch?v=m8Q8_d-5SsU
['Badly Drawn Boy - Everybodys Stalking'],https://www.youtube.com/watch?v=hLnqewOIulE
['Badly Drawn Boy - Once Around The Block'],https://www.youtube.com/watch?v=RPVAipmV7jY
['Basement Jaxx - Cish Cash'],https://www.youtube.com/watch?v=e4UCFiXuGlo
['Basement Jaxx - Wheres Your Head At'],https://www.youtube.com/watch?v=5rAOyh7YmEc
